year_id,Merchant_Category,Buyer_Category,Departments,Volume,Revenue,Transaction_Count,ASP
2016,MEDIUM Volume,Guest,Clothing and Shoes,118100.53,1903.2,760,155.3954342
2017,MEDIUM Volume,Casual Buyer,Sports and Outdoors,36412555.04,1251808.18,112409,323.9291786
2014,HIGH Volume,Low Engaged,Books,697897438.8,23358704.11,10181455,68.54594346
2014,MEDIUM Volume,Casual Buyer,Books,234383255.7,8698233.32,3647470,64.25913185
2014,LOW Volume,Casual Buyer,Electronics and Computers,447921.92,17627.68,11103,40.34242277
2014,NEW,Casual Buyer,Automotive,4849.6,92.29,48,101.0333333
2015,NEW,Casual Buyer,Automotive,11717.73,360.11,216,54.24875
2015,MEDIUM Volume,Guest,Sports and Outdoors,23151901.48,755717.83,73044,316.958292
2014,NEW,Medium Engaged,Sports and Outdoors,1592377.91,52815.74,7303,218.044353
2014,LOW Volume,Casual Buyer,Clothing and Shoes,9790537.78,309740.38,38573,253.8184165
2015,MEDIUM Volume,Casual Buyer,Books,238319148.2,8947092.31,3723283,64.00779854
2014,Inactive Merchant,Guest,Sports and Outdoors,5517.25,54.05,86,64.15406977
2017,LOW Volume,Getting Engaged,Automotive,4979132.35,169001.93,153716,32.39176371
2016,LOW Volume,NEW,Digital Games and Software,71275781.86,2653777.14,1355157,52.59595889
2017,HIGH Volume,NEW,Other,139835.07,6290.7,11178,12.50984702
2017,LOW Volume,Casual Buyer,Sports and Outdoors,26451048.53,876195.9,100205,263.9693481
2014,Non Merchant,Super Engaged,"Movies, Music and Games",71453974.64,2284991.83,823711,86.74641305
2016,Non Merchant,Guest,"Movies, Music and Games",24565.38,840.82,8913,2.756129249
2016,MEDIUM Volume,Getting Engaged,Electronics and Computers,9061886.13,334473.84,181199,50.0106851
2015,Inactive Merchant,Getting Engaged,"Movies, Music and Games",26788.16,839.59,728,36.79692308
2017,Inactive Merchant,One-and-Done,Sports and Outdoors,3838.25,73.54,26,147.625
2015,HIGH Volume,Low Engaged,Books,757249115.3,26227431.83,11176303,67.75488418
2016,Very HIGH Volume,Guest,Electronics and Computers,3116908206,77549652.93,26687723,116.7918374
2014,HIGH Volume,One-and-Done,Automotive,1876.32,56.71,37,50.71135135
2017,MEDIUM Volume,Low Engaged,Digital Games and Software,228165135.3,8454635.04,3958045,57.64591745
2016,NEW,Merchant,Automotive,106330.5,2491.12,1303,81.60437452
2016,HIGH Volume,Casual Buyer,Books,291682360.3,9788695.84,3796802,76.82316862
2016,Non Merchant,Medium Engaged,Books,690358496.5,25548780.33,12023971,57.41518309
2014,Very HIGH Volume,Merchant,Home and Garden,106915199.7,2286226.94,968854,110.3522303
2014,Very HIGH Volume,Guest,Home and Garden,2547782.3,113308.65,158121,16.11286483
2014,Unverified Merchant,Merchant,Books,10200.26,327.92,135,75.55748148
2017,Very LOW Volume,Very Engaged,Other,199.9,5.65,16,12.49375
2015,HIGH Volume,Low Engaged,Electronics and Computers,21896314.27,713618.17,377481,58.00640104
2017,NEW,Super Engaged,Books,14929916.86,633839.86,493193,30.27195613
2014,HIGH Volume,Very Engaged,"Movies, Music and Games",27138704.31,940362.85,154814,175.2987734
2014,Non Merchant,Merchant,Books,625555700.3,21326804.15,7832037,79.87139237
2017,LOW Volume,One-and-Done,Electronics and Computers,263081.28,10357.27,5838,45.06359712
2016,LOW Volume,Merchant,Automotive,1635533.98,31790.29,24055,67.99143546
2017,Very LOW Volume,Low Engaged,Appstore,13928.82,545.83,477,29.2008805
2016,HIGH Volume,Guest,Electronics and Computers,1293304774,35370754.75,14819598,87.26989587
2017,HIGH Volume,One-and-Done,Electronics and Computers,3618603.43,121380.47,56479,64.069892
2015,Inactive Merchant,NEW,Clothing and Shoes,4610.37,132.94,52,88.66096154
2014,HIGH Volume,Merchant,Other,1608360.57,54570.13,80369,20.01220085
2015,LOW Volume,Super Engaged,Digital Games and Software,22314918.06,970125.46,735442,30.34218614
2014,MEDIUM Volume,Guest,Other,91.36,7.26,351,0.2602849003
2015,Non Merchant,Getting Engaged,Automotive,1417211.96,37091.34,16860,84.05764887
2017,Inactive Merchant,Super Engaged,"Movies, Music and Games",13462.44,717.87,150,89.7496
2015,Unverified Merchant,NEW,Clothing and Shoes,757.45,22.27,1,757.45
2016,Inactive Merchant,Super Engaged,Home and Garden,-16,0,24,-0.6666666667
2015,LOW Volume,Casual Buyer,Other,13152.42,364.12,607,21.66790774
2015,Very LOW Volume,Very Engaged,Digital Games and Software,2081143.04,91139.94,86451,24.07309389
2017,Very HIGH Volume,One-and-Done,Digital Games and Software,15177115.02,480190.77,246813,61.49236475
2014,Very LOW Volume,Very Engaged,Automotive,3615.65,159.03,309,11.70113269
2016,NEW,Merchant,Clothing and Shoes,7083757.21,199619.87,10503,674.4508436
2015,LOW Volume,NEW,Automotive,170553.43,6868.21,6257,27.25801982
2017,HIGH Volume,One-and-Done,Automotive,433161.28,13147.45,8200,52.82454634
2017,Very HIGH Volume,One-and-Done,Sports and Outdoors,1411466.96,44275.5,3014,468.30357
2015,Inactive Merchant,Guest,Digital Games and Software,6466.69,289.61,913,7.082902519
2017,NEW,Medium Engaged,Books,18328426.5,731631.27,491107,37.32063787
2015,MEDIUM Volume,Merchant,Electronics and Computers,3292111.04,120162.66,54386,60.53232523
2017,?,Medium Engaged,Electronics and Computers,441.42,23.38,24,18.3925
2015,?,Merchant,Digital Games and Software,6960.84,212.94,120,58.007
2014,Non Merchant,One-and-Done,Automotive,25539.71,608.58,410,62.29197561
2016,NEW,Low Engaged,Sports and Outdoors,3464509.06,110331.14,10175,340.4922909
2014,MEDIUM Volume,Guest,Digital Games and Software,380931608.9,12804965.53,4311068,88.36130835
2016,Very HIGH Volume,Casual Buyer,"Movies, Music and Games",3207348.97,103371.92,22093,145.1748957
2014,NEW,Guest,Sports and Outdoors,4260079.08,133730.5,14981,284.3654683
2014,Non Merchant,One-and-Done,Sports and Outdoors,7894780.05,246912.18,34202,230.8280232
2014,HIGH Volume,Guest,Automotive,-29.18,0.87,9,-3.242222222
2016,Unverified Merchant,Very Engaged,"Movies, Music and Games",1129.87,25.23,19,59.46684211
2016,HIGH Volume,NEW,"Movies, Music and Games",13350850.13,500823.17,87254,153.0113248
2015,MEDIUM Volume,Low Engaged,Clothing and Shoes,21102844.56,730874.02,88310,238.9632495
2014,NEW,Casual Buyer,Clothing and Shoes,2140003.25,66054.37,5455,392.3012374
2017,Very LOW Volume,One-and-Done,Appstore,266.41,9.95,10,26.641
2017,Very HIGH Volume,Low Engaged,"Movies, Music and Games",8832671.08,293723.05,58366,151.3324723
2016,HIGH Volume,One-and-Done,Automotive,114995.8,3340.48,2269,50.68126928
2017,Unverified Merchant,Casual Buyer,Home and Garden,201.5,8.42,2,100.75
2017,Very HIGH Volume,Very Engaged,Books,325669167.1,9374595.9,6299525,51.69741641
2015,Very LOW Volume,Merchant,Automotive,42403.48,1345.29,558,75.99189964
2016,Non Merchant,One-and-Done,Automotive,373244.86,8905.94,4290,87.00346387
2016,Very HIGH Volume,Very Engaged,Home and Garden,332007441.6,7142547.98,5091837,65.20386289
2014,NEW,Very Engaged,Sports and Outdoors,1039771.24,34974.31,5289,196.5912725
2014,LOW Volume,NEW,Automotive,43723.26,1563.74,819,53.38615385
2015,MEDIUM Volume,Medium Engaged,Other,187601.21,5803.07,10755,17.44316225
2016,LOW Volume,Guest,Automotive,2647.6,105.02,440,6.017272727
2014,NEW,Super Engaged,"Movies, Music and Games",1770238.93,58545.36,29008,61.025887
2017,Very HIGH Volume,Casual Buyer,Automotive,2473813.35,80613.75,304921,8.112964834
2014,NEW,Super Engaged,Electronics and Computers,78686.7,2820.24,1506,52.24880478
2016,Inactive Merchant,Casual Buyer,Electronics and Computers,-99.45,0.01,24,-4.14375
2014,Inactive Merchant,Very Engaged,Clothing and Shoes,2993.95,82.19,11,272.1772727
2014,MEDIUM Volume,Casual Buyer,Home and Garden,6356529.62,225791.94,108714,58.47020273
2017,?,Super Engaged,Digital Games and Software,186.33,25.51,31,6.010645161
2015,?,Getting Engaged,"Movies, Music and Games",89677.6,1129.29,466,192.4412017
2017,Inactive Merchant,Getting Engaged,Digital Games and Software,36362.09,1428.41,1655,21.97105136
2017,Non Merchant,Getting Engaged,Automotive,22267288.25,539351.61,300123,74.19387468
2017,Unverified Merchant,Merchant,Digital Games and Software,909.07,32.49,21,43.28904762
2015,NEW,Super Engaged,"Movies, Music and Games",1831933.62,60646.71,24264,75.50006677
2015,NEW,Getting Engaged,Electronics and Computers,510123.43,17556.37,8333,61.21726029
2017,Very HIGH Volume,Guest,Home and Garden,8400216.46,262827.61,210287,39.9464373
2015,NEW,Guest,Clothing and Shoes,28482.27,453.98,201,141.7028358
2016,Very HIGH Volume,Getting Engaged,Electronics and Computers,52948825.92,1509970.72,999609,52.96953701
2014,Very HIGH Volume,Getting Engaged,"Movies, Music and Games",6415032.7,196631.4,34452,186.2020405
2017,Very LOW Volume,One-and-Done,Electronics and Computers,12029.09,490.35,444,27.09254505
2017,Non Merchant,Getting Engaged,Electronics and Computers,88.47,8.26,17,5.204117647
2016,LOW Volume,Guest,"Movies, Music and Games",37006.51,1346.97,9601,3.854443287
2016,LOW Volume,One-and-Done,Books,20038813.09,777215.19,483848,41.41551291
2015,Very LOW Volume,Casual Buyer,Other,365.91,10.08,86,4.254767442
2015,LOW Volume,Getting Engaged,Electronics and Computers,1484061.68,58763.28,37677,39.38906176
2016,MEDIUM Volume,Merchant,"Movies, Music and Games",429565497.4,10648873.53,1090261,394.0024429
2014,?,Casual Buyer,Digital Games and Software,813.55,102.61,73,11.14452055
2017,HIGH Volume,Guest,"Movies, Music and Games",109464.51,2556.45,3258,33.59868324
2017,Non Merchant,Guest,Sports and Outdoors,39645668.65,1284333.28,174756,226.8629898
2014,LOW Volume,NEW,Clothing and Shoes,11204257.42,367647.82,43544,257.3088696
2014,Very HIGH Volume,One-and-Done,Sports and Outdoors,806169.02,21220.99,1755,459.355567
2017,HIGH Volume,Casual Buyer,Clothing and Shoes,12592685.56,424632.45,31847,395.4119873
2014,NEW,Medium Engaged,Home and Garden,4583650.55,97105.72,63483,72.20280311
2014,Very HIGH Volume,Medium Engaged,Digital Games and Software,88194582.87,2886450.73,1735830,50.80830661
2015,Inactive Merchant,Casual Buyer,Clothing and Shoes,836.31,28,23,36.36130435
2016,LOW Volume,Guest,Digital Games and Software,344005.83,9648.41,55652,6.181374075
2015,Unverified Merchant,NEW,"Movies, Music and Games",2440.92,130.08,22,110.9509091
2017,Inactive Merchant,Casual Buyer,Digital Games and Software,25581.07,1059.67,1118,22.88110018
2015,?,Low Engaged,"Movies, Music and Games",65597.61,1253.83,433,151.4956351
2016,Very LOW Volume,Super Engaged,Digital Games and Software,1572011.2,71075.47,108040,14.55027027
2017,LOW Volume,Guest,Automotive,9.8,0.58,1,9.8
2014,Non Merchant,Getting Engaged,Automotive,351844.47,7862.26,3973,88.55889001
2016,Very LOW Volume,Guest,Grocery,2824444.24,99278.23,38906,72.59662366
2017,NEW,Medium Engaged,Digital Games and Software,11504556.45,415567.67,222107,51.79736096
2016,MEDIUM Volume,Very Engaged,Automotive,2844680.82,95624.57,70499,40.3506549
2014,LOW Volume,Medium Engaged,Home and Garden,3136599.2,116552.15,60208,52.09605368
2016,Very LOW Volume,Guest,Sports and Outdoors,15722.61,262.04,280,56.15217857
2017,MEDIUM Volume,Merchant,Electronics and Computers,5942289.45,208824.8,96969,61.28030041
2015,Non Merchant,One-and-Done,Sports and Outdoors,11777881.11,373807.23,49991,235.6000302
2014,?,Super Engaged,Books,60340.03,1926.92,1170,51.57267521
2017,LOW Volume,NEW,Home and Garden,9768753.77,391754,251294,38.87380427
2016,Inactive Merchant,Very Engaged,Automotive,13.79,1,6,2.298333333
2016,HIGH Volume,Very Engaged,Sports and Outdoors,26429464.55,915361.17,117973,224.0297742
2017,Very HIGH Volume,Casual Buyer,Electronics and Computers,32084402.59,944008.43,544495,58.92506376
2016,MEDIUM Volume,Guest,Books,992708.97,29546.13,57811,17.17162772
2017,LOW Volume,Guest,Clothing and Shoes,87182.32,1581.19,672,129.7355952
2015,Very LOW Volume,Low Engaged,Sports and Outdoors,1053528.92,37287.56,11798,89.29724699
2017,NEW,Guest,Appstore,132.36,6.17,8,16.545
2014,LOW Volume,Medium Engaged,Digital Games and Software,45523933.54,1836264.52,1207559,37.69913813
2016,Non Merchant,One-and-Done,Books,67364222.14,2246786.77,643468,104.6893119
2017,Unverified Merchant,Low Engaged,Books,11924.15,516.37,520,22.93105769
2015,Inactive Merchant,Low Engaged,Home and Garden,97.47,3.72,86,1.133372093
2014,NEW,Merchant,"Movies, Music and Games",28790120.27,703194.65,71712,401.4686562
2016,NEW,Super Engaged,Home and Garden,1886653.93,48692.7,31631,59.64572508
2017,MEDIUM Volume,Casual Buyer,Digital Games and Software,137074002.2,4841758.53,1880779,72.88150399
2017,Inactive Merchant,Getting Engaged,Automotive,618.02,14.76,58,10.65551724
2015,?,Super Engaged,"Movies, Music and Games",6209.62,70.14,81,76.66197531
2017,Very LOW Volume,Getting Engaged,Sports and Outdoors,2045320.85,71218.53,20629,99.14784284
2014,Non Merchant,Low Engaged,Digital Games and Software,13601560.62,536025.5,339982,40.00670806
2015,Very LOW Volume,NEW,Other,531.25,12.83,27,19.67592593
2016,NEW,Medium Engaged,Clothing and Shoes,1998890.71,62623.35,6429,310.917827
2015,Very LOW Volume,Merchant,Books,7808973.97,291300.14,203419,38.38861645
2014,Inactive Merchant,Low Engaged,Digital Games and Software,2423.09,334.68,704,3.441889205
2015,NEW,NEW,Sports and Outdoors,4014989.48,128138.99,10478,383.1828097
2017,LOW Volume,Merchant,Digital Games and Software,75958447.96,2872904.99,1714064,44.31482603
2014,HIGH Volume,Casual Buyer,Home and Garden,16113803.38,489933.6,257205,62.64965059
2015,Very HIGH Volume,Guest,Books,792966.23,18825.97,39584,20.03249368
2015,NEW,Low Engaged,Books,30612746.78,1210154.45,661715,46.26273665
2017,Non Merchant,Super Engaged,"Movies, Music and Games",125855095.8,3247505.58,1303028,96.58663958
2017,LOW Volume,Medium Engaged,Clothing and Shoes,15881115.38,551145.03,110826,143.2977404
2014,Inactive Merchant,Getting Engaged,"Movies, Music and Games",18793.43,1033.32,685,27.43566423
2017,LOW Volume,Getting Engaged,Clothing and Shoes,27458662.38,905663.06,132381,207.4214757
2017,Non Merchant,Very Engaged,Automotive,25836042.06,723159.47,477771,54.076204
2014,Very LOW Volume,Super Engaged,"Movies, Music and Games",1145632.79,44224.2,68097,16.82354274
2014,Non Merchant,Guest,Clothing and Shoes,13244.58,954.5,592,22.37260135
2017,Non Merchant,Medium Engaged,Automotive,34511971.13,888098.24,560882,61.53160759
2017,Unverified Merchant,Low Engaged,"Movies, Music and Games",5363.64,136.47,35,153.2468571
2015,HIGH Volume,Merchant,Home and Garden,32326970.71,1015184.18,491564,65.76350325
2017,NEW,Super Engaged,Clothing and Shoes,547145.49,18906.12,3490,156.775212
2017,MEDIUM Volume,Merchant,Automotive,16802514.36,260129.31,148217,113.3642859
2016,NEW,Very Engaged,Electronics and Computers,292785.9,9555,6644,44.06771523
2016,MEDIUM Volume,Guest,Electronics and Computers,2788.73,238.24,1622,1.71931566
2015,LOW Volume,Getting Engaged,Clothing and Shoes,18937157.37,619396.96,91766,206.3635483
2017,NEW,One-and-Done,Sports and Outdoors,1669995.96,51143.93,3832,435.8027035
2016,HIGH Volume,Merchant,Automotive,1596650.44,35001.4,16741,95.37365988
2016,Very HIGH Volume,NEW,Other,5015779.88,174002.94,330626,15.17055489
2016,HIGH Volume,Casual Buyer,Electronics and Computers,13784144.24,462480.96,237656,58.00040496
2016,Very HIGH Volume,One-and-Done,Books,45136014.48,1201293.13,517929,87.14710796
2015,Very HIGH Volume,Merchant,"Toys, Kids and Baby",169825804.9,26964.07,378963,448.132944
2015,MEDIUM Volume,Super Engaged,Clothing and Shoes,9427420.66,356272.23,58865,160.1532432
2014,Very LOW Volume,Super Engaged,Electronics and Computers,10023.52,379.89,300238,0.0333852477
2017,HIGH Volume,One-and-Done,Other,47646.35,1673.36,2898,16.44111456
2014,Non Merchant,Super Engaged,Books,526036646.1,20295413.11,12046687,43.66649902
2015,MEDIUM Volume,Merchant,Books,592260181.2,21377262.06,8011111,73.92984334
2015,Non Merchant,Very Engaged,"Movies, Music and Games",155053103.6,4677707.7,1416056,109.496449
2015,Non Merchant,Merchant,Clothing and Shoes,27648352.72,801002.37,104350,264.9578603
2015,Inactive Merchant,Medium Engaged,Other,0,0,22,0
2017,HIGH Volume,Merchant,"Movies, Music and Games",376245452.1,8338967.91,577540,651.4621535
2016,HIGH Volume,Guest,Automotive,6331.79,176.67,526,12.03762357
2014,HIGH Volume,Super Engaged,Books,388465042.7,13209049.91,6300867,61.6526333
2015,MEDIUM Volume,Guest,Clothing and Shoes,111558.9,1947.98,739,150.9592693
2014,MEDIUM Volume,Casual Buyer,Sports and Outdoors,21271734.73,698073.9,81338,261.5227167
2017,Non Merchant,Guest,Books,77190928.74,2655933.71,1084515,71.17552891
2014,HIGH Volume,Very Engaged,Electronics and Computers,4852543.73,155265.53,82124,59.08800996
2016,Inactive Merchant,Getting Engaged,Books,23787.63,399.29,571,41.6595972
2015,Inactive Merchant,NEW,Digital Games and Software,17313.16,1042.37,1057,16.37952696
2016,Very HIGH Volume,Guest,Books,60233349.34,1548620.22,749343,80.38154669
2014,Inactive Merchant,Guest,Electronics and Computers,0,0,212055,0
2015,Very HIGH Volume,Medium Engaged,Sports and Outdoors,7230868.73,221297.85,24354,296.9068215
2015,Non Merchant,Guest,Automotive,25,0,1,25
2016,HIGH Volume,Super Engaged,Books,455540834.6,16190419.15,8244380,55.25471104
2014,Inactive Merchant,Guest,Grocery,1460.96,53.14,386,3.784870466
2017,Unverified Merchant,Super Engaged,Automotive,125.9,5.47,6,20.98333333
2015,Very LOW Volume,Super Engaged,"Movies, Music and Games",1211867.35,46993.56,64815,18.69732855
2016,Unverified Merchant,Low Engaged,Books,13379.76,631.86,761,17.5818134
2016,Very LOW Volume,Getting Engaged,Clothing and Shoes,1306624.89,44585.93,13284,98.36080172
2015,Inactive Merchant,Low Engaged,"Movies, Music and Games",18315.58,753.84,541,33.85504621
2015,HIGH Volume,Guest,Other,168.66,4.58,10,16.866
2016,Very LOW Volume,Guest,Home and Garden,834.88,41,452,1.847079646
2015,Very LOW Volume,Medium Engaged,Books,10188149.55,410453.73,312369,32.61575108
2016,Inactive Merchant,NEW,Home and Garden,118.03,5.17,167,0.7067664671
2016,Non Merchant,Super Engaged,Digital Games and Software,12932226.26,552720.59,407983,31.69795374
2016,MEDIUM Volume,Very Engaged,Other,109637.8,3255.6,6813,16.09244092
2014,Non Merchant,Getting Engaged,Books,615949226.5,21610874.9,8319216,74.03933573
2017,NEW,Low Engaged,Automotive,515306.64,17226.23,14263,36.12890977
2017,Unverified Merchant,Getting Engaged,Automotive,17.97,1.12,2,8.985
2016,HIGH Volume,Getting Engaged,"Movies, Music and Games",33980604.27,1154189.5,179501,189.3059329
2016,Unverified Merchant,Guest,Sports and Outdoors,720,21.48,2,360
2015,Very HIGH Volume,NEW,"Movies, Music and Games",3519428.44,128225.87,28132,125.1040964
2016,MEDIUM Volume,Guest,Automotive,4995.06,172.61,594,8.409191919
2017,HIGH Volume,One-and-Done,"Movies, Music and Games",4956559.93,168911.8,21480,230.7523245
2015,Inactive Merchant,Getting Engaged,Sports and Outdoors,6478.71,83.05,59,109.8086441
2015,NEW,Medium Engaged,Clothing and Shoes,1419272.74,46699.86,5287,268.4457613
2017,Inactive Merchant,NEW,"Movies, Music and Games",32077.66,666.35,820,39.11909756
2016,NEW,Casual Buyer,Automotive,43006.2,1488.14,1155,37.23480519
2015,Very HIGH Volume,Getting Engaged,Other,28178763.65,858170.85,1770777,15.91321982
2015,Unverified Merchant,Super Engaged,Sports and Outdoors,770,41.35,4,192.5
2015,LOW Volume,Very Engaged,Electronics and Computers,678518.06,27053.74,18021,37.651521
2016,Very LOW Volume,One-and-Done,Books,838005.27,29404.92,13951,60.06775643
2016,Non Merchant,Guest,Digital Games and Software,128126.37,6105.8,14646,8.748215895
2014,Inactive Merchant,Getting Engaged,Electronics and Computers,26.48,1.07,27,0.9807407407
2014,Non Merchant,Medium Engaged,Automotive,446724.42,10608.39,5303,84.23994343
2014,NEW,One-and-Done,Books,2975790.05,102262.47,35739,83.26450236
2016,NEW,Guest,Home and Garden,4025.08,156.17,1423,2.828587491
2014,LOW Volume,Guest,Clothing and Shoes,20486192.96,643261.66,72028,284.4198501
2016,Inactive Merchant,NEW,Clothing and Shoes,27590.71,240.02,66,418.0410606
2017,Very HIGH Volume,Low Engaged,Automotive,7190571.01,222749.83,518270,13.8741795
2015,Unverified Merchant,Medium Engaged,Clothing and Shoes,1260,37.14,3,420
2015,Unverified Merchant,Casual Buyer,"Movies, Music and Games",7759.01,95.61,50,155.1802
2016,Inactive Merchant,Very Engaged,Books,15892.18,685.48,571,27.83218914
2015,Very HIGH Volume,Low Engaged,Other,41443760.73,1250687.64,2886927,14.35566633
2016,?,Getting Engaged,Digital Games and Software,4780.17,257.97,216,22.13041667
2015,LOW Volume,Super Engaged,"Movies, Music and Games",23294564.01,876788.86,386744,60.23251559
2017,NEW,Medium Engaged,Appstore,54946.13,2143.26,2105,26.10267458
2015,LOW Volume,Guest,Digital Games and Software,360219220.2,12218612.38,4702617,76.59973589
2015,Inactive Merchant,Guest,Digital Games and Software,9101.86,709.53,3211,2.834587356
2016,Inactive Merchant,Very Engaged,"Movies, Music and Games",4107.91,186.01,264,15.56026515
2015,NEW,Getting Engaged,Clothing and Shoes,3334308.83,102757.19,8878,375.5698164
2016,?,Low Engaged,"Movies, Music and Games",92180.56,1396.51,543,169.7616206
2016,HIGH Volume,One-and-Done,Digital Games and Software,29175967.72,1001166.47,424578,68.71756831
2017,NEW,Guest,Other,0,0,1,0
2017,LOW Volume,Very Engaged,Sports and Outdoors,15599027.95,579842.23,149226,104.5329095
2017,NEW,One-and-Done,Other,0,0,1,0
2017,HIGH Volume,One-and-Done,Sports and Outdoors,5765249.63,190884.36,15221,378.7694389
2017,LOW Volume,Super Engaged,Other,4837.41,147.24,253,19.12019763
2017,HIGH Volume,Guest,Automotive,19378.41,565.27,2043,9.485271659
2016,LOW Volume,Getting Engaged,Clothing and Shoes,24241242.37,794679.34,117353,206.566874
2016,Inactive Merchant,Guest,Sports and Outdoors,11487.92,137.56,73,157.3687671
2016,LOW Volume,Casual Buyer,Sports and Outdoors,24145310.34,787288.51,95359,253.2043157
2016,Non Merchant,Merchant,"Toys, Kids and Baby",284633654,1240507.02,5881375,48.39576697
2017,MEDIUM Volume,Casual Buyer,Appstore,264721.53,9559.85,5828,45.42236273
2015,LOW Volume,Guest,Other,109.86,4.53,37,2.969189189
2014,MEDIUM Volume,Getting Engaged,Books,550558211.7,21040418.16,9847524,55.90828839
2015,NEW,One-and-Done,Electronics and Computers,58532.42,2026.33,994,58.88573441
2015,Inactive Merchant,Getting Engaged,Digital Games and Software,10850.72,522.15,1133,9.576981465
2017,MEDIUM Volume,One-and-Done,Clothing and Shoes,8798003.03,287649.07,24133,364.563172
2015,Non Merchant,Getting Engaged,Sports and Outdoors,44888688.84,1377214.37,223679,200.683519
2016,MEDIUM Volume,Super Engaged,Electronics and Computers,2492373.38,94692.63,54400,45.81568713
2015,Very HIGH Volume,Guest,Electronics and Computers,2013919033,49242239.49,15463149,130.2399035
2016,Very HIGH Volume,Guest,Books,716870.13,15949.75,43145,16.6153698
2016,Unverified Merchant,Guest,Books,406.67,17.44,8,50.83375
2017,?,Medium Engaged,Books,41838.51,1473.86,752,55.63631649
2016,Very LOW Volume,Medium Engaged,Home and Garden,361894.09,14677.98,12403,29.17794808
2014,HIGH Volume,Guest,Clothing and Shoes,37339.25,360.61,281,132.8798932
2017,Inactive Merchant,Low Engaged,Clothing and Shoes,15431.27,35.52,25,617.2508
2014,Very HIGH Volume,Super Engaged,"Movies, Music and Games",3313603.04,102156.82,18529,178.8333445
2015,NEW,Guest,Grocery,106392928.5,3085280.91,213698,497.8658131
2015,MEDIUM Volume,Super Engaged,Automotive,483246.36,16956.57,7904,61.13946862
2016,Very HIGH Volume,NEW,Electronics and Computers,15647787.83,495097.96,377580,41.44231111
2017,Unverified Merchant,Low Engaged,Automotive,81.87,4.48,7,11.69571429
2016,Very LOW Volume,Merchant,"Movies, Music and Games",11917007.82,359006.2,172694,69.006496
2017,HIGH Volume,Very Engaged,"Movies, Music and Games",34502738.63,1208589.58,186884,184.621148
2017,Very HIGH Volume,Guest,Electronics and Computers,45135.17,1509.47,13522,3.337906375
2017,HIGH Volume,Medium Engaged,Other,1713141.65,67765.5,115652,14.8129012
2016,Unverified Merchant,Medium Engaged,Clothing and Shoes,340,10.16,1,340
2017,LOW Volume,One-and-Done,Sports and Outdoors,10425134.57,336636.75,34292,304.0106897
2017,Inactive Merchant,Medium Engaged,Clothing and Shoes,10010.71,157.02,21,476.7004762
2014,Unverified Merchant,NEW,Digital Games and Software,369.54,19.41,12,30.795
2016,Unverified Merchant,NEW,"Movies, Music and Games",127,6.43,7,18.14285714
2016,HIGH Volume,Medium Engaged,Automotive,2917616.18,94501.2,65826,44.32315772
2015,Very HIGH Volume,Low Engaged,Home and Garden,379993089.8,7988039.31,4931261,77.05799588
2017,HIGH Volume,Guest,Home and Garden,18928130.3,619872.03,286212,66.13325193
2015,MEDIUM Volume,One-and-Done,Clothing and Shoes,6659413.19,213492.01,19155,347.6592634
2015,MEDIUM Volume,Very Engaged,Clothing and Shoes,13473708.1,494445.02,71868,187.4785454
2014,Inactive Merchant,Super Engaged,Books,10000.72,515.88,382,26.17989529
2017,Very HIGH Volume,Medium Engaged,Home and Garden,1013748376,23255190.45,19643078,51.60842795
2016,Very LOW Volume,Super Engaged,Automotive,39381.99,1394.36,5564,7.077999641
2014,Very HIGH Volume,Merchant,Clothing and Shoes,5013038.52,113154.16,4700,1066.60394
2014,Very HIGH Volume,NEW,Sports and Outdoors,2590502.7,76525.28,12357,209.6384802
2015,MEDIUM Volume,Medium Engaged,Automotive,628845.15,22402.57,12520,50.2272484
2016,Inactive Merchant,Low Engaged,Clothing and Shoes,3231.56,36.02,24,134.6483333
2014,Very LOW Volume,Guest,Clothing and Shoes,1742082.55,56797.7,13547,128.5954492
2015,Unverified Merchant,Getting Engaged,"Movies, Music and Games",6504.95,39.56,74,87.90472973
2017,Non Merchant,Merchant,Digital Games and Software,28111065.43,982226.4,531645,52.8756321
2017,Very LOW Volume,Low Engaged,Other,300.85,11.91,30,10.02833333
2015,Very HIGH Volume,Casual Buyer,Digital Games and Software,53199989.12,1640328.06,855848,62.16055786
2017,LOW Volume,Guest,Sports and Outdoors,144350.83,2088.77,1017,141.9378859
2017,LOW Volume,Getting Engaged,"Movies, Music and Games",70198710.9,1977377.82,446107,157.3584609
2017,Very LOW Volume,Low Engaged,Clothing and Shoes,988945.48,34673.77,11317,87.3858337
2016,Very LOW Volume,NEW,Other,69.86,5.44,8,8.7325
2017,Non Merchant,Guest,Electronics and Computers,269.2,10.52,9,29.91111111
2016,NEW,Low Engaged,"Movies, Music and Games",7906788.07,216960.93,29305,269.8102054
2017,Non Merchant,Merchant,Clothing and Shoes,37769341.19,1221187.28,138382,272.9353615
2017,HIGH Volume,Very Engaged,Digital Games and Software,138204242.2,5148746.07,2731813,50.59066714
2015,?,Merchant,"Movies, Music and Games",224107.98,2807.89,1998,112.1661562
2016,Non Merchant,One-and-Done,"Movies, Music and Games",48646797.6,1165306.21,304289,159.8703785
2017,LOW Volume,Low Engaged,Books,216553370.6,9462301.53,7934007,27.29432563
2015,Very LOW Volume,Guest,Sports and Outdoors,18049.41,280.86,250,72.19764
